Rotate object [22] SIDE STRUT PIN from (302.7, 105.1, 32.4) to (270.2, 126.4, 12.2). Current rotation is (302.3, 105.1, 32.4)
MoveWithRotation object [22] SIDE STRUT PIN from (61.5, 23.7, -28.5) from (54.9, 229.0, 270.5) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.5). Current rotation is (59.9, 229.1, 270.6)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.5) from (59.9, 229.1, 270.6) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.5). Current rotation is (64.9, 229.2, 270.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.5) from (64.9, 229.2, 270.7) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.5). Current rotation is (69.9, 229.4, 270.8)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.5) from (69.9, 229.4, 270.8) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.5). Current rotation is (74.9, 229.6, 271.1)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.5) from (74.9, 229.6, 271.1) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.5). Current rotation is (79.9, 230.2, 271.6)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.5) from (79.9, 230.2, 271.6) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.5). Current rotation is (84.9, 231.8, 273.2)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.5) from (84.9, 231.8, 273.2) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.5). Current rotation is (89.7, 297.1, 338.5)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.5) from (89.7, 297.1, 338.5) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.5). Current rotation is (85.1, 45.3, 86.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.5) from (85.1, 45.3, 86.7) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.5). Current rotation is (80.1, 47.0, 88.3)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.5) from (80.1, 47.0, 88.3) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.5). Current rotation is (75.1, 47.5, 88.9)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.5) from (75.1, 47.5, 88.9) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.5). Current rotation is (70.1, 47.8, 89.2)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.5) from (70.1, 47.8, 89.2) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.5). Current rotation is (65.1, 48.0, 89.3)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.5) from (65.1, 48.0, 89.3) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.6). Current rotation is (60.1, 48.1, 89.4)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.6) from (60.1, 48.1, 89.4) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.6). Current rotation is (55.1, 48.2, 89.5)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.6) from (55.1, 48.2, 89.5) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.6). Current rotation is (50.1, 48.2, 89.6)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.6) from (50.1, 48.2, 89.6) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.6). Current rotation is (45.1, 48.3, 89.6)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.6) from (45.1, 48.3, 89.6) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.6). Current rotation is (40.1, 48.3, 89.6)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.6) from (40.1, 48.3, 89.6) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.6). Current rotation is (35.1, 48.4, 89.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.6) from (35.1, 48.4, 89.7) to (61.8, 23.7, -28.7). Current position is (61.6, 23.7, -28.6). Current rotation is (30.1, 48.4, 89.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.6, 23.7, -28.6) from (30.1, 48.4, 89.7) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.6). Current rotation is (25.1, 48.5, 89.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.6) from (25.1, 48.5, 89.7) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.6). Current rotation is (20.1, 48.5, 89.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.6) from (20.1, 48.5, 89.7) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.6). Current rotation is (15.1, 48.5, 89.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.6) from (15.1, 48.5, 89.7) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.6). Current rotation is (10.1, 48.5, 89.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.6) from (10.1, 48.5, 89.7) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.6). Current rotation is (5.1, 48.6, 89.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.6) from (5.1, 48.6, 89.7) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.6). Current rotation is (0.1, 48.6, 89.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.6) from (0.1, 48.6, 89.7) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.6). Current rotation is (355.1, 48.6, 89.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.6) from (355.1, 48.6, 89.7) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.6). Current rotation is (350.1, 48.6, 89.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.6) from (350.1, 48.6, 89.7) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.6). Current rotation is (345.1, 48.7, 89.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.6) from (345.1, 48.7, 89.7) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.6). Current rotation is (340.1, 48.7, 89.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.6) from (340.1, 48.7, 89.7) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.7). Current rotation is (335.1, 48.7, 89.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.7) from (335.1, 48.7, 89.7) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.7). Current rotation is (330.1, 48.8, 89.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.7) from (330.1, 48.8, 89.7) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.7). Current rotation is (325.1, 48.8, 89.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.7) from (325.1, 48.8, 89.7) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.7). Current rotation is (320.1, 48.8, 89.6)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.7) from (320.1, 48.8, 89.6) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.7). Current rotation is (315.1, 48.9, 89.6)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.7) from (315.1, 48.9, 89.6) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.7). Current rotation is (310.1, 48.9, 89.6)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.7) from (310.1, 48.9, 89.6) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.7). Current rotation is (305.1, 49.0, 89.5)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.7) from (305.1, 49.0, 89.5) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.7). Current rotation is (300.1, 49.1, 89.4)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.7) from (300.1, 49.1, 89.4) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.7). Current rotation is (295.1, 49.2, 89.3)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.7) from (295.1, 49.2, 89.3) to (61.8, 23.7, -28.7). Current position is (61.7, 23.7, -28.7). Current rotation is (290.1, 49.4, 89.2)
MoveWithRotation object [22] SIDE STRUT PIN from (61.7, 23.7, -28.7) from (290.1, 49.4, 89.2) to (61.8, 23.7, -28.7). Current position is (61.8, 23.7, -28.7). Current rotation is (285.1, 49.6, 88.9)
MoveWithRotation object [22] SIDE STRUT PIN from (61.8, 23.7, -28.7) from (285.1, 49.6, 88.9) to (61.8, 23.7, -28.7). Current position is (61.8, 23.7, -28.7). Current rotation is (280.1, 50.2, 88.4)
MoveWithRotation object [22] SIDE STRUT PIN from (61.8, 23.7, -28.7) from (280.1, 50.2, 88.4) to (61.8, 23.7, -28.7). Current position is (61.8, 23.7, -28.7). Current rotation is (275.1, 51.8, 86.8)
MoveWithRotation object [22] SIDE STRUT PIN from (61.8, 23.7, -28.7) from (275.1, 51.8, 86.8) to (61.8, 23.7, -28.7). Current position is (61.8, 23.7, -28.7). Current rotation is (270.3, 117.1, 21.5)
MoveWithRotation object [22] SIDE STRUT PIN from (61.8, 23.7, -28.7) from (270.3, 117.1, 21.5) to (61.8, 23.7, -28.7). Current position is (61.8, 23.7, -28.7). Current rotation is (274.9, 225.3, 273.3)
MoveWithRotation object [22] SIDE STRUT PIN from (61.8, 23.7, -28.7) from (274.9, 225.3, 273.3) to (61.8, 23.7, -28.7). Current position is (61.8, 23.7, -28.7). Current rotation is (279.9, 227.0, 271.7)
MoveWithRotation object [22] SIDE STRUT PIN from (61.8, 23.7, -28.7) from (279.9, 227.0, 271.7) to (61.8, 23.7, -28.7). Current position is (61.8, 23.7, -28.7). Current rotation is (284.9, 227.5, 271.1)
Stop
